item_id,timestamp,HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA
0,2023-03-16 00:49:00,4609.0,1291.0,889.0,125.0,488.0,50.0,866.0,901.0,142.0,32.0
0,2023-03-16 01:09:00,4609.0,1291.0,889.0,125.0,488.0,50.0,866.0,901.0,142.0,32.0
0,2023-03-16 01:29:00,4283.0,1058.0,889.0,125.99999999999999,489.0,61.0,771.0,904.0,141.0,31.0
0,2023-03-16 01:49:00,4283.0,1058.0,889.0,125.99999999999999,489.0,61.0,771.0,904.0,141.0,31.0
0,2023-03-16 02:09:00,4283.0,1058.0,889.0,125.99999999999999,489.0,61.0,771.0,904.0,141.0,31.0
0,2023-03-16 02:29:00,4682.0,1311.0,922.0,124.0,487.00000000000006,60.0,951.0,838.0,145.0,28.0
0,2023-03-16 02:49:00,4682.0,1311.0,922.0,124.0,487.00000000000006,60.0,951.0,838.0,145.0,28.0
0,2023-03-16 03:09:00,4810.0,1251.0,920.9999999999999,124.0,489.0,59.0,1042.0,933.0,143.0,31.0
0,2023-03-16 03:29:00,4810.0,1251.0,920.9999999999999,124.0,489.0,59.0,1042.0,933.0,143.0,31.0
0,2023-03-16 03:49:00,4792.0,1293.0,926.0,125.99999999999999,491.0,59.0,1050.0,861.0,143.0,28.0
0,2023-03-16 04:09:00,4792.0,1293.0,926.0,125.99999999999999,491.0,59.0,1050.0,861.0,143.0,28.0
0,2023-03-16 04:29:00,4497.0,1184.0,927.0,129.0,491.0,60.0,836.0,891.0,143.0,25.0
0,2023-03-16 04:49:00,4497.0,1184.0,927.0,129.0,491.0,60.0,836.0,891.0,143.0,25.0
0,2023-03-16 05:09:00,4286.0,1078.0,925.0,129.0,491.0,60.0,763.0,860.0,144.0,25.0
0,2023-03-16 05:29:00,4501.0,1168.0,924.0,129.0,491.0,60.0,814.0,937.0,145.0,22.0
0,2023-03-16 05:49:00,4708.0,1244.0,922.0,129.0,489.0,60.0,965.0,922.0,144.0,22.0
0,2023-03-16 06:09:00,4709.0,1286.0,928.0,128.0,489.0,61.0,869.0,969.0,145.0,23.0
0,2023-03-16 06:29:00,4855.0,1261.0,928.0,128.0,488.0,60.0,1138.0,863.0,144.0,33.0
0,2023-03-16 06:49:00,4367.0,1136.0,943.0,140.0,488.0,60.0,762.0,865.0,140.0,33.0
0,2023-03-16 07:09:00,4330.0,996.0,958.0,145.0,495.0,61.0,834.0,875.0000000000001,133.0,39.0
0,2023-03-16 07:29:00,4373.0,951.0,1079.0,153.0,521.0,61.0,769.0,881.9999999999999,131.0,40.0
0,2023-03-16 07:49:00,4551.0,593.0,1751.0,255.0,692.0,61.0,647.0,733.0,128.0,7.0
0,2023-03-16 08:09:00,4785.0,500.0,1918.0,271.0,811.0,64.0,841.0000000000001,588.0,120.0,7.0
0,2023-03-16 08:29:00,4901.0,337.0,2648.0,323.0,974.0000000000001,66.0,489.0,325.0,120.0,8.0
0,2023-03-16 08:49:00,4901.0,337.0,2648.0,323.0,974.0000000000001,66.0,489.0,325.0,120.0,8.0
0,2023-03-16 09:09:00,4642.0,314.0,2503.0,338.0,1004.0,66.0,459.0,228.0,127.0,7.0
0,2023-03-16 09:29:00,4918.0,351.0,2777.0,351.0,1022.0,66.0,445.0,193.0,123.0,7.0
0,2023-03-16 09:49:00,4909.0,309.0,2930.0,355.0,1032.0,59.0,413.0,94.0,124.0,7.0
0,2023-03-16 10:09:00,4561.0,295.0,2751.0,322.0,1056.0,53.0,253.0,74.0,125.0,7.0
0,2023-03-16 10:29:00,4925.0,328.0,3068.0,371.0,1099.0,46.0,241.0,57.0,125.0,7.0
0,2023-03-16 10:49:00,4829.0,338.0,2987.0,357.0,1072.0,47.0,221.99999999999997,79.0,124.0,7.0
0,2023-03-16 11:09:00,4829.0,338.0,2987.0,357.0,1072.0,47.0,221.99999999999997,79.0,124.0,7.0
0,2023-03-16 11:29:00,4936.0,377.0,2968.0,375.0,949.0,41.0,235.0,284.0,115.0,8.0
0,2023-03-16 11:49:00,4538.0,631.0,2177.0,278.0,754.0,40.0,384.0,461.0,123.0,8.0
0,2023-03-16 12:09:00,4944.0,1147.0,1826.0,270.0,600.0,37.0,589.0,637.0,120.0,25.0
0,2023-03-16 12:29:00,4962.0,1132.0,1779.0,262.0,616.0,36.0,639.0,644.0,127.0,25.0
0,2023-03-16 12:49:00,4868.0,1238.0,1563.0,247.0,618.0,35.0,692.0,609.0,119.0,29.0
0,2023-03-16 13:09:00,4845.0,1152.0,1557.0,236.0,668.0,36.0,718.0,616.0,101.0,33.0
0,2023-03-16 13:29:00,4869.0,884.0,1926.0,254.0,966.0,37.0,549.0,405.0,108.0,31.0
0,2023-03-16 13:49:00,4949.0,549.0,2554.0,309.0,1252.0,38.0,377.99999999999994,93.0,108.0,15.0
0,2023-03-16 14:09:00,4659.0,540.0,2325.0,301.0,1247.0,40.0,345.0,79.0,107.0,16.0
0,2023-03-16 14:29:00,4684.0,531.0,2355.0,294.0,1247.0,37.0,365.0,55.0,114.0,17.0
0,2023-03-16 14:49:00,4698.0,480.0,2428.0,283.0,1258.0,54.0,361.0,42.0,112.0,17.0
0,2023-03-16 15:09:00,4698.0,480.0,2428.0,283.0,1258.0,54.0,361.0,42.0,112.0,17.0
0,2023-03-16 15:29:00,4901.0,461.0,2626.0,330.0,1211.0,46.0,307.0,183.0,99.0,14.0
0,2023-03-16 15:49:00,4921.0,492.0,2596.0,328.0,1177.0,46.0,298.0,240.0,104.0,14.0
0,2023-03-16 16:09:00,4283.0,506.0,2069.0,250.0,966.0,46.0,321.0,299.0,108.0,14.0
0,2023-03-16 16:29:00,5019.0,537.0,2566.0,330.0,977.0,43.0,371.0,446.0,107.0,15.0
0,2023-03-16 16:49:00,4859.0,550.0,2421.0,319.0,936.0,43.0,403.0,439.0,96.0,14.0
0,2023-03-16 17:09:00,4785.0,883.0,1908.0,282.0,694.0,44.0,617.0,544.0,118.0,21.0
0,2023-03-16 17:29:00,4849.0,983.0,1730.0,258.0,638.0,46.0,681.0,672.0,120.0,25.0
0,2023-03-16 17:49:00,4747.0,1090.0,1474.0,224.0,534.0,41.0,772.0,725.0,124.0,28.0
0,2023-03-16 18:09:00,4431.0,1060.0,1524.0,227.00000000000003,608.0,37.0,449.0,642.0,117.0,31.0
0,2023-03-16 18:29:00,4509.0,657.0,1786.0,253.0,837.0,31.0,555.0,527.0,121.0,26.0
0,2023-03-16 18:49:00,4202.0,514.0,1637.0,147.0,920.9999999999999,47.0,524.0,460.0,125.99999999999999,20.0
0,2023-03-16 19:09:00,4552.0,548.0,1965.0,282.0,908.9999999999999,41.0,526.0,467.0,125.0,12.0
0,2023-03-16 19:29:00,4511.0,660.0,1941.0,287.0,891.0,31.0,506.0,375.0,125.0,13.0
0,2023-03-16 19:49:00,4591.0,654.0,2140.0,266.0,887.0,36.0,395.0,374.0,128.0,13.0
0,2023-03-16 20:09:00,4745.0,579.0,2091.0,275.0,970.0,37.0,578.0,384.0,129.0,14.0
0,2023-03-16 20:29:00,4558.0,671.0,1753.9999999999998,239.0,960.0,29.0,608.0,417.0,132.0,16.0
0,2023-03-16 20:49:00,4558.0,671.0,1753.9999999999998,239.0,960.0,29.0,608.0,417.0,132.0,16.0
0,2023-03-16 21:09:00,4558.0,671.0,1753.9999999999998,239.0,960.0,29.0,608.0,417.0,132.0,16.0
0,2023-03-16 21:29:00,3399.0,932.0,1106.0,160.0,554.0,31.0,261.0,361.0,136.0,49.0
0,2023-03-16 21:49:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 22:09:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 22:29:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 22:49:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 23:09:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 23:29:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-16 23:49:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-17 00:09:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-17 00:29:00,4421.0,962.0,1005.0,130.0,539.0,26.0,955.0,767.0,139.0,54.0
0,2023-03-17 00:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 01:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 01:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 01:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 02:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 02:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 02:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 03:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 03:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 03:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 04:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 04:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 04:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 05:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 05:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 05:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 06:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 06:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 06:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 07:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 07:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 07:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 08:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 08:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 08:49:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 09:09:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 09:29:00,4524.0,1347.0,809.0,117.0,460.0,23.0,990.0,728.0,139.0,51.0
0,2023-03-17 09:49:00,4725.0,357.0,2485.0,253.0,1103.0,42.0,513.0,157.0,103.0,7.0
0,2023-03-17 10:09:00,4451.0,325.0,2418.0,281.0,1166.0,40.0,331.0,108.0,96.0,7.0
0,2023-03-17 10:29:00,4776.0,323.0,2676.0,281.0,1265.0,38.0,310.0,93.0,102.0,7.0
0,2023-03-17 10:49:00,4866.0,331.0,2732.0,279.0,1257.0,39.0,331.0,107.0,101.0,7.0
0,2023-03-17 11:09:00,4832.0,311.0,2700.0,279.0,1239.0,40.0,333.0,146.0,96.0,7.0
0,2023-03-17 11:29:00,4777.0,319.0,2562.0,277.0,1142.0,41.0,362.0,285.0,96.0,11.0
0,2023-03-17 11:49:00,4777.0,319.0,2562.0,277.0,1142.0,41.0,362.0,285.0,96.0,11.0
0,2023-03-17 12:09:00,4554.0,984.0,1693.0,210.99999999999997,727.0,43.0,513.0,502.0,109.0,26.0
0,2023-03-17 12:29:00,4566.0,1045.0,1555.0,207.0,668.0,38.0,557.0,599.0,112.0,30.0
0,2023-03-17 12:49:00,4694.0,1168.0,1493.0,195.0,617.0,39.0,608.0,647.0,125.99999999999999,35.0
0,2023-03-17 13:09:00,4637.0,1108.0,1532.0,205.0,641.0,41.0,559.0,623.0,136.0,38.0
0,2023-03-17 13:29:00,4763.0,869.0,1961.0,226.0,813.0,41.0,535.0,427.0,128.0,30.0
0,2023-03-17 13:49:00,4804.0,638.0,2499.0,256.0,1021.0,43.0,338.0,158.0,137.0,13.0
0,2023-03-17 14:09:00,4823.0,623.0,2529.0,254.0,1042.0,43.0,367.0,119.0,130.0,13.0
0,2023-03-17 14:29:00,4795.0,611.0,2565.0,251.0,1020.0,43.0,337.0,121.0,128.0,13.0
0,2023-03-17 14:49:00,4639.0,582.0,2442.0,246.0,1013.0,49.0,323.0,138.0,128.0,13.0
0,2023-03-17 15:09:00,4639.0,582.0,2442.0,246.0,1013.0,49.0,323.0,138.0,128.0,13.0
0,2023-03-17 15:29:00,4662.0,650.0,2290.0,236.0,828.0,62.99999999999999,465.0,288.0,130.0,11.0
0,2023-03-17 15:49:00,4664.0,670.0,2213.0,233.0,815.0,54.0,479.0,348.0,130.0,9.0
0,2023-03-17 16:09:00,4641.0,694.0,2167.0,235.0,713.0,71.0,523.0,394.0,138.0,12.0
0,2023-03-17 16:29:00,4732.0,747.0,2156.0,223.0,597.0,66.0,546.0,526.0,148.0,12.0
0,2023-03-17 16:49:00,4760.0,761.0,2107.0,208.0,616.0,85.0,583.0,533.0,147.0,13.0
0,2023-03-17 17:09:00,4760.0,761.0,2107.0,208.0,616.0,85.0,583.0,533.0,147.0,13.0
0,2023-03-17 17:29:00,4734.0,1155.0,1539.0,157.0,432.0,67.0,841.0000000000001,599.0,150.0,18.0
0,2023-03-17 17:49:00,4545.0,1173.0,1450.0,154.0,429.0,64.0,744.0,579.0,149.0,21.0
0,2023-03-17 18:09:00,4532.0,1194.0,1369.0,143.0,387.0,30.0,795.0,601.0,163.0,23.0
0,2023-03-17 18:29:00,4351.0,950.0,1609.0,152.0,499.0,29.0,661.0,439.0,167.0,26.0
0,2023-03-17 18:49:00,4588.0,963.0,1650.0,152.0,562.0,55.0,742.0,467.0,178.0,26.0
0,2023-03-17 19:09:00,4542.0,970.0,1617.0,158.0,574.0,56.0,769.0,418.0,170.0,24.0
0,2023-03-17 19:29:00,4444.0,979.0,1610.0,151.0,599.0,55.0,646.0,413.0,172.0,25.0
0,2023-03-17 19:49:00,4461.0,1006.0,1526.0,148.0,625.0,57.0,704.0,408.0,169.0,23.0
0,2023-03-17 20:09:00,4467.0,1060.0,1333.0,146.0,599.0,56.0,868.0,403.0,181.0,23.0
0,2023-03-17 20:29:00,4383.0,1088.0,1351.0,143.0,606.0,57.0,751.0,377.99999999999994,184.0,25.0
0,2023-03-17 20:49:00,4249.0,1099.0,1263.0,139.0,581.0,52.0,743.0,360.0,179.0,24.0
0,2023-03-17 21:09:00,4402.0,1262.0,1145.0,123.0,452.0,49.0,881.0,463.0,176.0,23.0
0,2023-03-17 21:29:00,4397.0,1222.0,1016.0,112.0,425.0,36.0,980.0,557.0,172.0,25.0
0,2023-03-17 21:49:00,4511.0,1291.0,1033.0,107.0,421.99999999999994,31.0,1044.0,525.0,171.0,25.0
0,2023-03-17 22:09:00,4154.0,1258.0,984.0,105.0,417.0,28.0,735.0,564.0,170.0,26.0
0,2023-03-17 22:29:00,3820.0,1155.0,918.0,106.0,432.0,44.0,568.0,547.0,168.0,32.0
0,2023-03-17 22:49:00,3890.0,1102.0,875.0000000000001,99.0,429.0,43.0,765.0,520.0,163.0,36.0
0,2023-03-17 23:09:00,4406.0,1327.0,858.0,96.0,410.0,43.0,982.0,631.0,162.0,36.0
0,2023-03-17 23:29:00,4086.0,1252.0,854.9999999999999,95.0,433.0,43.0,716.0,626.0,167.0,37.0
0,2023-03-17 23:49:00,4002.0,1253.0,827.0,97.0,437.00000000000006,43.0,647.0,633.0,168.0,37.0
0,2023-03-18 00:09:00,3859.0,1122.0,816.0,97.0,436.0,43.0,693.0,589.0,167.0,36.0
0,2023-03-18 00:29:00,3859.0,1122.0,816.0,97.0,436.0,43.0,693.0,589.0,167.0,36.0
0,2023-03-18 00:49:00,4277.0,1313.0,814.0,95.0,453.0,41.0,867.0,633.0,164.0,33.0
0,2023-03-18 01:09:00,4277.0,1313.0,814.0,95.0,453.0,41.0,867.0,633.0,164.0,33.0
0,2023-03-18 01:29:00,4290.0,1353.0,813.0,93.0,451.0,41.0,857.0,623.0,159.0,34.0
0,2023-03-18 01:49:00,4290.0,1353.0,813.0,93.0,451.0,41.0,857.0,623.0,159.0,34.0
0,2023-03-18 02:09:00,4539.0,1362.0,814.0,93.0,452.0,41.0,1056.0,669.0,155.0,31.0
0,2023-03-18 02:29:00,4539.0,1362.0,814.0,93.0,452.0,41.0,1056.0,669.0,155.0,31.0
0,2023-03-18 02:49:00,4001.0,1228.0,814.0,92.0,456.0,42.0,693.0,623.0,154.0,33.0
0,2023-03-18 03:09:00,4001.0,1228.0,814.0,92.0,456.0,42.0,693.0,623.0,154.0,33.0
0,2023-03-18 03:29:00,4102.0,1306.0,815.0,94.0,456.0,42.0,688.0,647.0,158.0,32.0
0,2023-03-18 03:49:00,4102.0,1306.0,815.0,94.0,456.0,42.0,688.0,647.0,158.0,32.0
0,2023-03-18 04:09:00,4031.9999999999995,1270.0,838.0,94.0,456.0,42.0,633.0,647.0,157.0,31.0
0,2023-03-18 04:29:00,4031.9999999999995,1270.0,838.0,94.0,456.0,42.0,633.0,647.0,157.0,31.0
0,2023-03-18 04:49:00,4024.0,1265.0,817.0,93.0,457.0,42.0,624.0,675.0,156.0,30.0
0,2023-03-18 05:09:00,4024.0,1265.0,817.0,93.0,457.0,42.0,624.0,675.0,156.0,30.0
0,2023-03-18 05:29:00,3937.0,1262.0,813.0,93.0,458.0,42.0,608.0,613.0,154.0,29.0
0,2023-03-18 05:49:00,4045.0,1239.0,815.0,93.0,457.0,42.0,714.0,639.0,156.0,25.0
0,2023-03-18 06:09:00,4248.0,1308.0,818.0,93.0,457.0,42.0,832.0,653.0,156.0,24.0
0,2023-03-18 06:29:00,4292.0,1315.0,841.0000000000001,94.0,458.0,43.0,819.0,673.0,158.0,28.0
0,2023-03-18 06:49:00,4466.0,1265.0,858.0,99.0,460.0,43.0,1021.0,675.0,159.0,28.0
0,2023-03-18 07:09:00,4258.0,1265.0,841.0000000000001,100.0,466.0,43.0,825.0,673.0,158.0,30.0
0,2023-03-18 07:29:00,4231.0,1294.0,854.0,107.0,469.0,47.0,775.0,658.0,154.0,27.0
0,2023-03-18 07:49:00,4024.0,1158.0,917.0,133.0,469.0,46.0,679.0,619.0,152.0,30.0
0,2023-03-18 08:09:00,3820.0,1153.0,1000.0,155.0,466.0,47.0,406.0,613.0,151.0,31.0
0,2023-03-18 08:29:00,3725.0,978.0,1120.0,213.0,510.0,75.0,448.0,488.0,150.0,31.0
0,2023-03-18 08:49:00,4187.0,1015.0,1221.0,230.0,506.99999999999994,57.0,786.0,477.0,150.0,31.0
0,2023-03-18 09:09:00,4250.0,1011.0,1311.0,238.0,492.0,54.0,854.0,404.0,146.0,32.0
0,2023-03-18 09:29:00,4392.0,1021.0,1399.0,241.0,537.0,78.0,907.0000000000001,335.0,161.0,32.0
0,2023-03-18 09:49:00,4390.0,1000.0,1409.0,254.0,554.0,73.0,918.0,316.0,162.0,31.0
0,2023-03-18 10:09:00,4130.0,986.0,1438.0,262.0,559.0,69.0,657.0,295.0,165.0,30.0
0,2023-03-18 10:29:00,4182.0,976.0,1488.0,264.0,612.0,68.0,643.0,276.0,162.0,25.0
0,2023-03-18 10:49:00,4222.0,905.0,1498.0,267.0,600.0,66.0,737.0,288.0,170.0,24.0
0,2023-03-18 11:09:00,4439.0,943.0,1509.0,265.0,598.0,68.0,875.0000000000001,334.0,157.0,23.0
0,2023-03-18 11:29:00,4195.0,898.0,1432.0,257.0,532.0,62.0,734.0,401.0,154.0,44.0
